"Campaign_ID";"Campaign_Goal";"Duration";"Channel_Used";"Conversion_Rate";"CPA";"ROI";"Location";"Clicks";"Impressions";"Engagement_Score";"Date";"Company";"Gender";"Age_Range";"CTR"
754723;"Increase Sales";"60 Days";"Twitter";0.1;13685.9;5.05;"Miami";35999;108149;2;"2022-08-15";"Cozy Corners";"Male";"25-34";33.29
866412;"Increase Sales";"60 Days";"Twitter";0.05;13687.93;7.74;"New York";36002;108158;5;"2022-09-02";"Cozy Corners";"Male";"45-60";33.29
879024;"Product Launch";"60 Days";"Facebook";0.06;13688.06;0.09;"Austin";36002;108159;1;"2022-02-14";"Cozy Corners";"Male";"25-34";33.29
469595;"Product Launch";"60 Days";"Instagram";0.07;13694.66;6.15;"New York";36015;108198;2;"2022-04-06";"Cozy Corners";"Female";"25-34";33.29
878647;"Brand Awareness";"60 Days";"Instagram";0.07;13696.16;0.65;"New York";36018;108207;4;"2022-05-04";"Cozy Corners";"Female";"18-24";33.29
262828;"Increase Sales";"60 Days";"Pinterest";0.11;13699.95;0.61;"Los Angeles";21158;69875;1;"2022-09-16";"Cozy Corners";"Female";"25-34";30.28
376091;"Product Launch";"60 Days";"Pinterest";0.12;13705.8;0.72;"New York";21165;69899;1;"2022-09-17";"Cozy Corners";"Both";"All ages";30.28
810438;"Market Expansion";"60 Days";"Twitter";0.14;13715.35;3.93;"Austin";36061;108333;10;"2022-12-01";"Cozy Corners";"Female";"25-34";33.29
381373;"Brand Awareness";"60 Days";"Pinterest";0.09;13721.7;0.01;"Austin";21187;69971;1;"2022-10-01";"Cozy Corners";"Female";"35-44";30.28
778188;"Product Launch";"60 Days";"Instagram";0.13;13726.52;7.49;"Las Vegas";36084;108403;4;"2022-04-24";"Cozy Corners";"Male";"35-44";33.29
468936;"Increase Sales";"60 Days";"Pinterest";0.07;13726.57;0.7;"Austin";21193;69990;1;"2022-10-16";"Cozy Corners";"Male";"45-60";30.28
435014;"Brand Awareness";"60 Days";"Pinterest";0.09;13732.47;0.19;"Austin";21200;70014;1;"2022-07-10";"Cozy Corners";"Female";"25-34";30.28
157238;"Market Expansion";"60 Days";"Facebook";0.12;13733.99;3.26;"Los Angeles";36100;108449;8;"2022-05-30";"Cozy Corners";"Male";"45-60";33.29
533627;"Product Launch";"60 Days";"Facebook";0.12;13734.08;3.44;"Los Angeles";36100;108450;7;"2022-04-27";"Cozy Corners";"Female";"25-34";33.29
807270;"Brand Awareness";"60 Days";"Instagram";0.08;13737.75;7.93;"New York";36108;108473;2;"2022-09-22";"Cozy Corners";"Male";"25-34";33.29
182619;"Brand Awareness";"60 Days";"Instagram";0.06;13739.58;1.01;"New York";36113;108488;3;"2022-02-21";"Cozy Corners";"Both";"All ages";33.29
709524;"Brand Awareness";"60 Days";"Instagram";0.07;13740.1;6.88;"Miami";36114;108492;2;"2022-07-12";"Cozy Corners";"Female";"35-44";33.29
426416;"Market Expansion";"60 Days";"Facebook";0.14;13743.33;1.8;"Austin";36125;108522;4;"2022-11-08";"Cozy Corners";"Both";"All ages";33.29
466710;"Increase Sales";"60 Days";"Facebook";0.02;13746.38;4.61;"Los Angeles";36131;108540;6;"2022-02-11";"Cozy Corners";"Male";"18-24";33.29
155746;"Increase Sales";"60 Days";"Instagram";0.02;13748.24;2.42;"Miami";36133;108548;10;"2022-06-03";"Cozy Corners";"Male";"25-34";33.29
922886;"Brand Awareness";"60 Days";"Facebook";0.08;13752.74;3.56;"Austin";36144;108580;9;"2022-11-29";"Cozy Corners";"Male";"35-44";33.29
320017;"Product Launch";"60 Days";"Pinterest";0.05;13752.83;0.46;"Las Vegas";21228;70104;1;"2022-10-24";"Cozy Corners";"Male";"45-60";30.28
403214;"Market Expansion";"60 Days";"Instagram";0.02;13753.79;4.04;"Las Vegas";36147;108588;4;"2022-01-09";"Cozy Corners";"Male";"45-60";33.29
721635;"Product Launch";"60 Days";"Facebook";0.15;13755.2;1.53;"Austin";36150;108597;3;"2022-05-18";"Cozy Corners";"Female";"35-44";33.29
707230;"Market Expansion";"60 Days";"Instagram";0.07;13759.8;4.8;"New York";36160;108627;6;"2022-06-30";"Cozy Corners";"Female";"45-60";33.29
389482;"Increase Sales";"60 Days";"Instagram";0.06;13760.14;0.72;"Austin";36162;108632;6;"2022-02-11";"Cozy Corners";"Male";"18-24";33.29
358125;"Market Expansion";"60 Days";"Facebook";0.03;13761.93;5.61;"Austin";36165;108642;8;"2022-08-22";"Cozy Corners";"Male";"45-60";33.29
972424;"Market Expansion";"60 Days";"Pinterest";0.09;13762.79;1.43;"Las Vegas";21241;70147;1;"2022-08-08";"Cozy Corners";"Female";"18-24";30.28
607723;"Brand Awareness";"60 Days";"Facebook";0.06;13764.17;1.9;"Las Vegas";36169;108653;3;"2022-06-09";"Cozy Corners";"Female";"18-24";33.29
635896;"Product Launch";"60 Days";"Twitter";0.01;13764.93;7.65;"Los Angeles";36170;108657;3;"2022-09-06";"Cozy Corners";"Female";"45-60";33.29
815080;"Market Expansion";"60 Days";"Pinterest";0.05;13766.0;0.35;"Las Vegas";21246;70160;1;"2022-08-04";"Cozy Corners";"Female";"45-60";30.28
603669;"Increase Sales";"60 Days";"Pinterest";0.02;13771.87;0.41;"Miami";21253;70184;1;"2022-09-11";"Cozy Corners";"Female";"18-24";30.28
889504;"Product Launch";"60 Days";"Instagram";0.02;13774.35;3.29;"New York";36190;108717;3;"2022-12-31";"Cozy Corners";"Male";"45-60";33.29
807054;"Brand Awareness";"60 Days";"Pinterest";0.07;13776.35;0.17;"Miami";21257;70198;1;"2022-09-05";"Cozy Corners";"Male";"45-60";30.28
343176;"Increase Sales";"60 Days";"Facebook";0.09;13776.85;7.93;"Las Vegas";36195;108731;6;"2022-09-30";"Cozy Corners";"Female";"35-44";33.29
843781;"Increase Sales";"60 Days";"Pinterest";0.07;13778.89;0.11;"Las Vegas";21261;70209;1;"2022-02-04";"Cozy Corners";"Male";"45-60";30.28
958711;"Increase Sales";"60 Days";"Twitter";0.03;13782.89;3.78;"Austin";36207;108766;10;"2022-04-29";"Cozy Corners";"Female";"35-44";33.29
416610;"Increase Sales";"60 Days";"Instagram";0.11;13784.05;0.14;"New York";36209;108773;10;"2022-10-15";"Cozy Corners";"Male";"35-44";33.29
625148;"Product Launch";"60 Days";"Facebook";0.12;13795.55;0.41;"Los Angeles";36237;108854;2;"2022-01-27";"Cozy Corners";"Male";"35-44";33.29
274096;"Increase Sales";"60 Days";"Facebook";0.14;13799.56;2.65;"New York";36245;108879;3;"2022-02-10";"Cozy Corners";"Female";"35-44";33.29
578965;"Brand Awareness";"60 Days";"Pinterest";0.05;13801.46;0.59;"New York";21290;70304;1;"2022-02-05";"Cozy Corners";"Female";"18-24";30.28
291859;"Brand Awareness";"60 Days";"Facebook";0.04;13801.51;5.49;"Miami";36249;108891;5;"2022-02-20";"Cozy Corners";"Female";"25-34";33.29
323700;"Product Launch";"60 Days";"Pinterest";0.02;13811.37;0.41;"Miami";21303;70346;1;"2022-04-02";"Cozy Corners";"Male";"35-44";30.28
752339;"Market Expansion";"60 Days";"Instagram";0.04;13811.82;5.65;"Austin";36272;108959;5;"2022-01-06";"Cozy Corners";"Male";"35-44";33.29
882717;"Brand Awareness";"60 Days";"Twitter";0.07;13814.38;1.59;"Los Angeles";36277;108973;10;"2022-04-25";"Cozy Corners";"Female";"35-44";33.29
876280;"Market Expansion";"60 Days";"Pinterest";0.1;13815.49;0.97;"Los Angeles";21308;70363;1;"2022-05-06";"Cozy Corners";"Male";"35-44";30.28
944213;"Brand Awareness";"60 Days";"Pinterest";0.13;13820.5;0.43;"Austin";21314;70381;1;"2022-05-25";"Cozy Corners";"Female";"35-44";30.28
982629;"Market Expansion";"60 Days";"Pinterest";0.1;13822.42;0.29;"Miami";21315;70388;1;"2022-03-26";"Cozy Corners";"Female";"35-44";30.28
724513;"Increase Sales";"60 Days";"Instagram";0.15;13823.12;4.64;"Los Angeles";36295;109026;9;"2022-04-07";"Cozy Corners";"Male";"25-34";33.29
286024;"Brand Awareness";"60 Days";"Facebook";0.12;13827.02;7.7;"Miami";36304;109053;2;"2022-02-25";"Cozy Corners";"Female";"25-34";33.29
360927;"Brand Awareness";"60 Days";"Twitter";0.06;13827.79;0.23;"Las Vegas";36306;109060;6;"2022-10-30";"Cozy Corners";"Male";"35-44";33.29
935315;"Increase Sales";"60 Days";"Facebook";0.08;13827.81;5.11;"Miami";36307;109061;2;"2022-07-05";"Cozy Corners";"Male";"35-44";33.29
301667;"Product Launch";"60 Days";"Pinterest";0.13;13829.22;0.26;"Los Angeles";21325;70419;1;"2022-02-23";"Cozy Corners";"Female";"18-24";30.28
805552;"Increase Sales";"60 Days";"Pinterest";0.08;13830.17;1.28;"Austin";21326;70423;1;"2022-12-25";"Cozy Corners";"Female";"18-24";30.28
965268;"Brand Awareness";"60 Days";"Pinterest";0.14;13831.97;1.29;"Los Angeles";21329;70432;1;"2022-02-25";"Cozy Corners";"Female";"45-60";30.28
629144;"Market Expansion";"60 Days";"Pinterest";0.11;13840.81;0.29;"Miami";21340;70467;1;"2022-06-05";"Cozy Corners";"Male";"25-34";30.28
861729;"Brand Awareness";"60 Days";"Instagram";0.12;13842.81;1.17;"Los Angeles";36339;109156;2;"2022-05-11";"Cozy Corners";"Both";"All ages";33.29
417028;"Market Expansion";"60 Days";"Facebook";0.05;13843.55;3.84;"Los Angeles";36340;109161;1;"2022-07-04";"Cozy Corners";"Male";"25-34";33.29
880658;"Product Launch";"60 Days";"Twitter";0.06;13852.54;1.17;"New York";36359;109216;1;"2022-01-08";"Cozy Corners";"Female";"25-34";33.29
549763;"Market Expansion";"60 Days";"Pinterest";0.08;13863.4;0.67;"Los Angeles";21367;70557;1;"2022-03-28";"Cozy Corners";"Male";"25-34";30.28
339039;"Market Expansion";"60 Days";"Instagram";0.13;13864.48;3.65;"Austin";36384;109290;6;"2022-08-04";"Cozy Corners";"Both";"All ages";33.29
408618;"Brand Awareness";"60 Days";"Twitter";0.15;13865.32;2.74;"Miami";36386;109296;2;"2022-02-12";"Cozy Corners";"Male";"35-44";33.29
832144;"Product Launch";"60 Days";"Facebook";0.07;13879.77;3.33;"Miami";36416;109386;6;"2022-02-07";"Cozy Corners";"Female";"25-34";33.29
939319;"Market Expansion";"60 Days";"Twitter";0.09;13884.86;1.8;"Los Angeles";36426;109413;5;"2022-04-12";"Cozy Corners";"Female";"18-24";33.29
764568;"Market Expansion";"60 Days";"Pinterest";0.07;13885.3;1.41;"Austin";21394;70644;1;"2022-07-24";"Cozy Corners";"Male";"25-34";30.28
661677;"Product Launch";"60 Days";"Pinterest";0.11;13889.2;0.5;"Los Angeles";21399;70659;1;"2022-01-15";"Cozy Corners";"Female";"18-24";30.28
867539;"Market Expansion";"60 Days";"Instagram";0.06;13889.64;3.63;"Los Angeles";36436;109444;2;"2022-01-16";"Cozy Corners";"Female";"18-24";33.29
690106;"Market Expansion";"60 Days";"Facebook";0.03;13889.92;2.97;"Las Vegas";36437;109446;5;"2022-10-17";"Cozy Corners";"Male";"18-24";33.29
657339;"Brand Awareness";"60 Days";"Pinterest";0.03;13895.83;0.91;"Las Vegas";21405;70681;1;"2022-05-05";"Cozy Corners";"Male";"18-24";30.28
418567;"Increase Sales";"60 Days";"Twitter";0.09;13903.61;1.49;"Miami";36463;109524;4;"2022-10-05";"Cozy Corners";"Male";"18-24";33.29
923387;"Market Expansion";"60 Days";"Twitter";0.15;13910.1;2.55;"Los Angeles";36480;109574;6;"2022-09-04";"Cozy Corners";"Female";"18-24";33.29
111810;"Increase Sales";"60 Days";"Facebook";0.03;13912.36;0.33;"Austin";36485;109590;10;"2022-04-26";"Cozy Corners";"Female";"25-34";33.29
969477;"Product Launch";"60 Days";"Instagram";0.1;13917.01;4.04;"Las Vegas";36495;109619;6;"2022-10-05";"Cozy Corners";"Both";"All ages";33.29
608755;"Market Expansion";"60 Days";"Facebook";0.03;13923.25;5.5;"Las Vegas";36509;109661;10;"2022-07-02";"Cozy Corners";"Male";"35-44";33.29
879094;"Product Launch";"60 Days";"Pinterest";0.1;13923.78;0.09;"Los Angeles";21443;70803;1;"2022-09-11";"Cozy Corners";"Male";"25-34";30.29
404956;"Market Expansion";"60 Days";"Instagram";0.02;13924.08;0.09;"Miami";36511;109666;6;"2022-07-19";"Cozy Corners";"Both";"All ages";33.29
528112;"Brand Awareness";"60 Days";"Facebook";0.03;13929.98;4.9;"Las Vegas";36523;109702;7;"2022-10-17";"Cozy Corners";"Male";"25-34";33.29
306702;"Brand Awareness";"60 Days";"Twitter";0.07;13931.79;0.57;"Miami";36528;109716;6;"2022-02-19";"Cozy Corners";"Male";"35-44";33.29
350495;"Brand Awareness";"60 Days";"Instagram";0.07;13935.18;0.04;"Miami";36534;109735;2;"2022-07-03";"Cozy Corners";"Female";"18-24";33.29
918416;"Brand Awareness";"60 Days";"Twitter";0.04;13940.53;0.07;"Austin";36545;109767;5;"2022-11-19";"Cozy Corners";"Female";"45-60";33.29
562930;"Brand Awareness";"60 Days";"Facebook";0.12;13943.77;2.77;"Austin";36552;109787;10;"2022-10-21";"Cozy Corners";"Female";"35-44";33.29
479022;"Product Launch";"60 Days";"Pinterest";0.04;13949.09;0.9;"Austin";21474;70905;1;"2022-07-30";"Cozy Corners";"Male";"45-60";30.29
547170;"Increase Sales";"60 Days";"Instagram";0.1;13956.5;1.59;"Miami";36577;109862;3;"2022-03-30";"Cozy Corners";"Female";"25-34";33.29
794842;"Increase Sales";"60 Days";"Twitter";0.03;13957.35;3.73;"Las Vegas";36579;109867;7;"2022-02-14";"Cozy Corners";"Male";"25-34";33.29
363338;"Market Expansion";"60 Days";"Pinterest";0.04;13960.69;0.27;"Los Angeles";21486;70945;1;"2022-01-29";"Cozy Corners";"Female";"45-60";30.29
126948;"Increase Sales";"60 Days";"Pinterest";0.07;13961.31;1.41;"Miami";21488;70949;1;"2022-12-29";"Cozy Corners";"Male";"35-44";30.29
313329;"Market Expansion";"60 Days";"Twitter";0.06;13963.56;4.42;"Miami";36591;109903;2;"2022-05-25";"Cozy Corners";"Male";"35-44";33.29
428320;"Product Launch";"60 Days";"Pinterest";0.13;13965.26;0.0;"Los Angeles";21492;70965;1;"2022-02-15";"Cozy Corners";"Both";"All ages";30.29
950046;"Product Launch";"60 Days";"Facebook";0.15;13969.68;5.55;"Miami";36604;109943;2;"2022-04-24";"Cozy Corners";"Both";"All ages";33.29
158761;"Increase Sales";"60 Days";"Instagram";0.02;13971.2;0.86;"New York";36607;109950;5;"2022-05-26";"Cozy Corners";"Female";"25-34";33.29
505879;"Brand Awareness";"60 Days";"Instagram";0.12;13975.71;6.78;"Austin";36616;109976;9;"2022-06-06";"Cozy Corners";"Female";"18-24";33.29
386946;"Increase Sales";"60 Days";"Instagram";0.15;13977.28;5.32;"Las Vegas";36620;109989;1;"2022-06-19";"Cozy Corners";"Male";"25-34";33.29
311306;"Brand Awareness";"60 Days";"Pinterest";0.14;13978.4;1.39;"Las Vegas";21509;71018;1;"2022-06-14";"Cozy Corners";"Male";"25-34";30.29
763927;"Increase Sales";"60 Days";"Facebook";0.11;13978.48;5.6;"New York";36623;109998;4;"2022-04-30";"Cozy Corners";"Male";"35-44";33.29
282447;"Market Expansion";"60 Days";"Facebook";0.12;13983.44;1.08;"Austin";36634;110030;2;"2022-03-25";"Cozy Corners";"Male";"45-60";33.29
162327;"Increase Sales";"60 Days";"Facebook";0.13;13984.96;3.62;"Miami";36636;110037;5;"2022-03-08";"Cozy Corners";"Male";"35-44";33.29
942582;"Product Launch";"60 Days";"Facebook";0.12;13986.27;0.53;"Miami";36638;110043;3;"2022-10-09";"Cozy Corners";"Female";"18-24";33.29
421121;"Brand Awareness";"60 Days";"Instagram";0.01;13988.52;5.92;"Miami";36644;110061;9;"2022-03-04";"Cozy Corners";"Male";"25-34";33.29
460985;"Increase Sales";"60 Days";"Instagram";0.11;13991.67;7.67;"Los Angeles";36651;110081;1;"2022-02-11";"Cozy Corners";"Female";"18-24";33.29
963311;"Market Expansion";"60 Days";"Instagram";0.13;14003.57;4.89;"Las Vegas";36676;110154;3;"2022-06-24";"Cozy Corners";"Male";"25-34";33.3
669029;"Brand Awareness";"60 Days";"Twitter";0.08;14006.66;7.38;"Austin";36681;110171;3;"2022-04-11";"Cozy Corners";"Female";"25-34";33.29
279243;"Product Launch";"60 Days";"Pinterest";0.06;14014.48;1.29;"Las Vegas";21553;71162;1;"2022-01-31";"Cozy Corners";"Female";"18-24";30.29
211195;"Product Launch";"60 Days";"Facebook";0.1;14017.65;5.97;"Los Angeles";36704;110239;7;"2022-01-26";"Cozy Corners";"Female";"45-60";33.29
844823;"Brand Awareness";"60 Days";"Instagram";0.14;14017.84;1.4;"New York";36705;110241;10;"2022-07-01";"Cozy Corners";"Female";"35-44";33.3
115052;"Product Launch";"60 Days";"Twitter";0.09;14018.14;6.88;"Las Vegas";36706;110243;4;"2022-09-18";"Cozy Corners";"Male";"45-60";33.3
553185;"Market Expansion";"60 Days";"Instagram";0.1;14018.16;5.35;"Las Vegas";36706;110244;5;"2022-06-25";"Cozy Corners";"Female";"45-60";33.3
678832;"Increase Sales";"60 Days";"Twitter";0.13;14029.02;1.86;"Austin";36728;110308;4;"2022-03-07";"Cozy Corners";"Female";"45-60";33.3
250014;"Product Launch";"60 Days";"Instagram";0.09;14029.7;6.62;"Las Vegas";36730;110316;5;"2022-10-02";"Cozy Corners";"Male";"18-24";33.3
814289;"Market Expansion";"60 Days";"Instagram";0.08;14032.88;1.99;"Miami";36737;110336;2;"2022-01-26";"Cozy Corners";"Female";"18-24";33.3
838424;"Market Expansion";"60 Days";"Pinterest";0.03;14036.15;0.71;"Miami";21581;71252;1;"2022-03-18";"Cozy Corners";"Male";"45-60";30.29
653324;"Market Expansion";"60 Days";"Instagram";0.11;14038.62;4.26;"Los Angeles";36750;110374;9;"2022-04-22";"Cozy Corners";"Female";"18-24";33.3
652435;"Brand Awareness";"60 Days";"Twitter";0.03;14041.87;3.18;"Miami";36758;110398;7;"2022-05-20";"Cozy Corners";"Female";"35-44";33.3
304234;"Product Launch";"60 Days";"Facebook";0.01;14044.62;2.66;"Austin";36764;110415;5;"2022-12-20";"Cozy Corners";"Female";"25-34";33.3
221778;"Brand Awareness";"60 Days";"Twitter";0.11;14045.69;0.58;"Austin";36767;110424;9;"2022-08-29";"Cozy Corners";"Male";"25-34";33.3
392510;"Market Expansion";"60 Days";"Instagram";0.04;14049.91;1.56;"Las Vegas";36774;110446;2;"2022-08-20";"Cozy Corners";"Female";"35-44";33.3
640742;"Brand Awareness";"60 Days";"Instagram";0.05;14050.13;5.82;"Austin";36775;110448;2;"2022-07-05";"Cozy Corners";"Female";"25-34";33.3
310514;"Brand Awareness";"60 Days";"Twitter";0.07;14050.77;3.01;"Las Vegas";36776;110451;1;"2022-04-18";"Cozy Corners";"Male";"18-24";33.3
288151;"Increase Sales";"60 Days";"Pinterest";0.14;14053.94;0.94;"Miami";21604;71327;1;"2022-11-04";"Cozy Corners";"Female";"25-34";30.29
929656;"Brand Awareness";"60 Days";"Twitter";0.14;14057.01;5.65;"Austin";36790;110492;9;"2022-11-20";"Cozy Corners";"Male";"25-34";33.3
165355;"Market Expansion";"60 Days";"Facebook";0.04;14058.05;7.19;"Los Angeles";36791;110496;6;"2022-04-10";"Cozy Corners";"Female";"35-44";33.3
558382;"Market Expansion";"60 Days";"Twitter";0.14;14065.1;3.72;"Los Angeles";36808;110547;6;"2022-03-11";"Cozy Corners";"Female";"35-44";33.3
913702;"Increase Sales";"60 Days";"Instagram";0.08;14065.39;6.72;"Los Angeles";36809;110548;1;"2022-05-23";"Cozy Corners";"Female";"18-24";33.3
843184;"Brand Awareness";"60 Days";"Twitter";0.06;14068.88;2.95;"Miami";36817;110573;2;"2022-11-24";"Cozy Corners";"Both";"All ages";33.3
207927;"Brand Awareness";"60 Days";"Pinterest";0.11;14069.03;1.37;"Los Angeles";21623;71391;1;"2022-11-23";"Cozy Corners";"Both";"All ages";30.29
380709;"Product Launch";"60 Days";"Pinterest";0.07;14073.44;0.66;"Miami";21630;71410;1;"2022-05-12";"Cozy Corners";"Female";"18-24";30.29
845908;"Increase Sales";"60 Days";"Twitter";0.06;14079.08;5.17;"Las Vegas";36838;110634;4;"2022-06-08";"Cozy Corners";"Male";"25-34";33.3
605605;"Increase Sales";"60 Days";"Pinterest";0.03;14080.42;0.95;"Los Angeles";21637;71435;1;"2022-03-31";"Cozy Corners";"Male";"35-44";30.29
903734;"Market Expansion";"60 Days";"Instagram";0.05;14081.68;1.51;"Austin";36843;110650;1;"2022-11-21";"Cozy Corners";"Female";"25-34";33.3
742719;"Brand Awareness";"60 Days";"Twitter";0.03;14088.53;4.3;"Miami";36856;110689;5;"2022-11-24";"Cozy Corners";"Male";"35-44";33.3
496729;"Product Launch";"60 Days";"Twitter";0.03;14090.96;7.72;"New York";36863;110708;3;"2022-05-14";"Cozy Corners";"Female";"25-34";33.3
118115;"Product Launch";"60 Days";"Instagram";0.11;14092.61;5.4;"New York";36866;110717;5;"2022-08-11";"Cozy Corners";"Male";"45-60";33.3
658092;"Increase Sales";"60 Days";"Facebook";0.14;14095.91;0.06;"Las Vegas";36872;110735;4;"2022-04-29";"Cozy Corners";"Female";"18-24";33.3
323410;"Increase Sales";"60 Days";"Instagram";0.02;14096.12;2.32;"Los Angeles";36873;110738;8;"2022-04-18";"Cozy Corners";"Male";"45-60";33.3
752870;"Increase Sales";"60 Days";"Twitter";0.06;14097.18;4.51;"Miami";36875;110744;1;"2022-12-02";"Cozy Corners";"Female";"35-44";33.3
604522;"Product Launch";"60 Days";"Facebook";0.13;14099.75;0.21;"New York";36880;110760;7;"2022-05-22";"Cozy Corners";"Male";"25-34";33.3
963996;"Brand Awareness";"60 Days";"Pinterest";0.08;14103.7;0.56;"Miami";21665;71527;1;"2022-06-26";"Cozy Corners";"Male";"18-24";30.29
636805;"Market Expansion";"60 Days";"Facebook";0.07;14105.36;1.23;"New York";36892;110795;1;"2022-09-06";"Cozy Corners";"Female";"45-60";33.3
183941;"Increase Sales";"60 Days";"Pinterest";0.14;14114.12;0.0;"Los Angeles";21676;71563;1;"2022-01-01";"Cozy Corners";"Male";"18-24";30.29
321375;"Brand Awareness";"60 Days";"Twitter";0.06;14118.96;7.86;"Miami";36917;110869;8;"2022-07-17";"Cozy Corners";"Female";"45-60";33.3
714894;"Increase Sales";"60 Days";"Instagram";0.1;14120.88;2.4;"Miami";36921;110881;8;"2022-03-25";"Cozy Corners";"Female";"35-44";33.3
935061;"Brand Awareness";"60 Days";"Pinterest";0.07;14133.2;0.13;"Miami";21699;71637;1;"2022-10-09";"Cozy Corners";"Female";"18-24";30.29
434783;"Market Expansion";"60 Days";"Twitter";0.12;14133.72;7.21;"Los Angeles";36947;110958;7;"2022-08-24";"Cozy Corners";"Male";"45-60";33.3
648536;"Product Launch";"60 Days";"Instagram";0.11;14134.82;0.27;"Los Angeles";36949;110963;10;"2022-04-06";"Cozy Corners";"Female";"45-60";33.3
262681;"Increase Sales";"60 Days";"Instagram";0.15;14135.59;5.88;"Austin";36950;110968;2;"2022-02-18";"Cozy Corners";"Female";"45-60";33.3
266812;"Product Launch";"60 Days";"Facebook";0.1;14137.84;3.08;"Las Vegas";36954;110980;7;"2022-04-20";"Cozy Corners";"Female";"35-44";33.3
400679;"Brand Awareness";"60 Days";"Instagram";0.09;14139.09;0.57;"Miami";36957;110987;6;"2022-04-25";"Cozy Corners";"Female";"45-60";33.3
569101;"Brand Awareness";"60 Days";"Facebook";0.05;14140.54;2.52;"Los Angeles";36960;110995;3;"2022-12-26";"Cozy Corners";"Male";"35-44";33.3
138063;"Product Launch";"60 Days";"Facebook";0.04;14151.65;6.29;"Los Angeles";36983;111065;1;"2022-12-09";"Cozy Corners";"Male";"35-44";33.3
793841;"Increase Sales";"60 Days";"Twitter";0.05;14161.9;3.66;"New York";37003;111125;4;"2022-06-09";"Cozy Corners";"Female";"25-34";33.3
592033;"Product Launch";"60 Days";"Twitter";0.1;14165.24;1.6;"Austin";37009;111140;10;"2022-09-12";"Cozy Corners";"Male";"18-24";33.3
691807;"Product Launch";"60 Days";"Twitter";0.13;14169.98;4.56;"Las Vegas";37019;111172;8;"2022-02-21";"Cozy Corners";"Male";"45-60";33.3
181083;"Increase Sales";"60 Days";"Instagram";0.15;14171.7;2.99;"Austin";37023;111183;5;"2022-07-28";"Cozy Corners";"Male";"18-24";33.3
375013;"Increase Sales";"60 Days";"Pinterest";0.13;14174.89;0.91;"Los Angeles";21748;71798;1;"2022-11-08";"Cozy Corners";"Male";"35-44";30.29
568011;"Brand Awareness";"60 Days";"Pinterest";0.09;14174.93;1.32;"Las Vegas";21749;71799;1;"2022-10-20";"Cozy Corners";"Male";"35-44";30.29
249028;"Product Launch";"60 Days";"Twitter";0.01;14175.26;5.05;"Las Vegas";37031;111208;6;"2022-07-17";"Cozy Corners";"Female";"18-24";33.3
906715;"Market Expansion";"60 Days";"Instagram";0.13;14176.82;6.68;"Miami";37035;111219;7;"2022-07-25";"Cozy Corners";"Male";"18-24";33.3
204612;"Market Expansion";"60 Days";"Instagram";0.1;14187.57;7.54;"Miami";37057;111285;4;"2022-07-17";"Cozy Corners";"Male";"45-60";33.3
279919;"Brand Awareness";"60 Days";"Facebook";0.15;14190.12;5.89;"New York";37061;111295;7;"2022-05-18";"Cozy Corners";"Female";"35-44";33.3
629967;"Product Launch";"60 Days";"Instagram";0.03;14194.73;1.71;"New York";37071;111324;2;"2022-06-25";"Cozy Corners";"Female";"35-44";33.3
222431;"Market Expansion";"60 Days";"Facebook";0.14;14194.82;1.99;"Austin";37071;111325;6;"2022-08-23";"Cozy Corners";"Both";"All ages";33.3
887950;"Brand Awareness";"60 Days";"Pinterest";0.06;14195.51;0.39;"Austin";21773;71878;1;"2022-12-05";"Cozy Corners";"Female";"25-34";30.29
868066;"Product Launch";"60 Days";"Instagram";0.13;14197.95;5.76;"Austin";37078;111345;3;"2022-10-25";"Cozy Corners";"Male";"45-60";33.3
116025;"Product Launch";"60 Days";"Pinterest";0.06;14205.73;0.34;"Las Vegas";21786;71922;1;"2022-09-28";"Cozy Corners";"Female";"45-60";30.29
428897;"Product Launch";"60 Days";"Facebook";0.08;14208.59;2.3;"Miami";37101;111413;5;"2022-09-26";"Cozy Corners";"Both";"All ages";33.3
741349;"Product Launch";"60 Days";"Pinterest";0.04;14215.3;0.49;"New York";21797;71957;1;"2022-01-22";"Cozy Corners";"Male";"35-44";30.29
793455;"Market Expansion";"60 Days";"Instagram";0.12;14217.59;0.74;"New York";37118;111463;7;"2022-08-07";"Cozy Corners";"Female";"45-60";33.3
821703;"Market Expansion";"60 Days";"Twitter";0.09;14221.33;1.96;"Miami";37125;111486;5;"2022-12-08";"Cozy Corners";"Male";"25-34";33.3
969708;"Increase Sales";"60 Days";"Facebook";0.15;14225.37;5.51;"Austin";37134;111510;5;"2022-12-07";"Cozy Corners";"Male";"25-34";33.3
681462;"Brand Awareness";"60 Days";"Twitter";0.11;14229.39;4.61;"New York";37140;111530;2;"2022-11-12";"Cozy Corners";"Both";"All ages";33.3
473371;"Increase Sales";"60 Days";"Twitter";0.06;14230.95;1.2;"Austin";37143;111539;5;"2022-10-16";"Cozy Corners";"Male";"45-60";33.3
733766;"Product Launch";"60 Days";"Instagram";0.06;14235.57;0.35;"New York";37151;111562;3;"2022-09-18";"Cozy Corners";"Female";"18-24";33.3
380501;"Increase Sales";"60 Days";"Instagram";0.14;14239.61;7.22;"Los Angeles";37158;111584;8;"2022-06-30";"Cozy Corners";"Female";"35-44";33.3
946775;"Increase Sales";"60 Days";"Facebook";0.11;14243.08;0.54;"New York";37165;111604;3;"2022-07-20";"Cozy Corners";"Female";"25-34";33.3
